id,title,type,description,release_year,age_certification,runtime,genres,imdb_id,imdb_score
tm112614,Chungking Express,MOVIE,"Two melancholic Hong Kong policemen fall in love: one with a mysterious underworld figure, the other with a beautiful and ethereal server at a late-night restaurant he frequents.",1994,PG-13,98,"['drama', 'comedy', 'crime', 'romance']",tt0109424,8.0
ts265296,Scenes from a Marriage,SHOW,"Television drama miniseries which re-examines the original's iconic depiction of love, hatred, desire, monogamy, marriage and divorce through the lens of a contemporary American couple, played by Oscar Isaac and Jessica Chastain.",2021,TV-MA,59,['drama'],tt12682218,8.0
tm893885,Zack Snyder's Justice League,MOVIE,"Determined to ensure Superman's ultimate sacrifice was not in vain, Bruce Wayne aligns forces with Diana Prince with plans to recruit a team of metahumans to protect the world from an approaching threat of catastrophic proportions.",2021,R,242,"['fantasy', 'scifi', 'action', 'drama']",tt12361974,8.0
tm172808,The Tale of The Princess Kaguya,MOVIE,"Found inside a shining stalk of bamboo by an old bamboo cutter and his wife, a tiny girl grows rapidly into an exquisite young lady. The mysterious young princess enthrals all who encounter her. But, ultimately, she must confront her fate, the punishment for her crime.",2013,PG,137,"['fantasy', 'family', 'animation', 'drama']",tt2576852,8.0
ts29302,HBO Comedy Half Hour,SHOW,The hottest comedy talents of the 1990s headline these solo half-hour stand-up specials.,1995,,28,"['comedy', 'documentation']",tt0251512,8.0
tm20422,Au Revoir les Enfants,MOVIE,"Au revoir les enfants tells a heartbreaking story of friendship and devastating loss concerning two boys living in Nazi-occupied France. At a provincial Catholic boarding school, the precocious youths enjoy true camaraderie—until a secret is revealed. Based on events from writer-director Malle’s own childhood, the film is a subtle, precisely observed tale of courage, cowardice, and tragic awakening.",1987,PG,105,"['drama', 'european', 'war']",tt0092593,8.0
tm36942,Baghdad ER,MOVIE,"Produced and directed by 11-time Emmy Award-winner Jon Alpert, this 64-minute verite documentary takes an unforgettable look inside the 86th Combat Support Hospital (CSH), the U.S. Army's premier medical facility in Iraq and former site of one of Saddam Hussein?s elite medical facilities. Shot over two months in the summer of 2005, the film puts a human face on the war's cold casualty statistics, as doctors and nurses fight to save the lives of wounded soldiers who are Medevaced (helicoptered) in a numbingly routine basis.",2006,,64,['documentation'],tt0802944,8.0
tm84701,The Maltese Falcon,MOVIE,"A private detective takes on a case that involves him with three eccentric criminals, a beautiful liar, and their quest for a priceless statuette.",1941,,100,"['thriller', 'romance', 'crime']",tt0033870,8.0
ts16942,Sons of Carnaval,SHOW,Anesio Gebara is well known in Rio de Janeiro: he owns a samba school and he bankrolls an illegal lottery. This drama series follows this man--who is seen throughout the city as a mob boss and probable drug trafficker--his family and his complicated relationship with his sons.,2006,,50,['drama'],tt0805401,8.0
tm88969,Lewis Black:  Black on Broadway,MOVIE,Lewis Black goes on tirade after tirade about stupidity in America. He covers everything from corporate greed and Martha Stewart to WMDs and homeland security.,2004,,58,"['comedy', 'documentation']",tt0414224,8.0
tm126477,The Pee-wee Herman Show,MOVIE,"An adult-oriented version of what would eventually become an award-winning children's classic. This version of the show features Pee-wee's playhouse and many of the characters of the later series, but with adult and sexual overtones and jokes including ""mirror shoes"" and others.",1981,,58,['comedy'],tt0081915,8.0
tm78654,Alive Day Memories: Home from Iraq,MOVIE,"In a war that has left more than 25,000 wounded, ALIVE DAY MEMORIES: HOME FROM IRAQ looks at a new generation of veterans. Executive Producer James Gandolfini interviews ten Soldiers and Marines who reveal their feelings on their future, their severe disabilities and their devotion to America. The documentary surveys the physical and emotional cost of war through memories of their ""alive day,"" the day they narrowly escaped death in Iraq.",2007,,57,['documentation'],tt0933877,8.0
tm81976,A Patch of Blue,MOVIE,"A blind, uneducated white girl is befriended by a black man, who becomes determined to help her escape her impoverished and abusive home life.",1965,,105,"['drama', 'romance']",tt0059573,8.0
tm825662,Return to the Moon,MOVIE,,2019,PG,1,['documentation'],tt10702086,8.0
tm121105,Castle in the Sky,MOVIE,A young boy and a girl with a magic crystal must race against pirates and foreign agents in a search for a legendary floating castle.,1986,PG,124,"['animation', 'action', 'romance', 'family', 'fantasy', 'scifi', 'drama']",tt0092067,8.0
tm145237,Battleship Potemkin,MOVIE,"A dramatized account of a great Russian naval mutiny and a resultant public demonstration, showing support, which brought on a police massacre. The film had an incredible impact on the development of cinema and is a masterful example of montage editing.",1925,,75,"['drama', 'history', 'thriller', 'war']",tt0015648,8.0
tm19116,Wings of Desire,MOVIE,"Two angels, Damiel and Cassiel, glide through the streets of Berlin, observing the bustling population, providing invisible rays of hope to the distressed but never interacting with them. When Damiel falls in love with lonely trapeze artist Marion, the angel longs to experience life in the physical world, and finds -- with some words of wisdom from actor Peter Falk -- that it might be possible for him to take human form.",1987,PG-13,128,"['fantasy', 'romance', 'drama', 'european']",tt0093191,8.0
ts20661,Scott & Bailey,SHOW,D.C. Rachel Bailey and D.C. Janet Scott have a robust and engaging friendship which enables them to draw upon each other’s strengths and investigate murders for the Manchester Metropolitan Police.,2011,TV-14,46,"['drama', 'crime', 'european']",tt1843678,8.0
tm60939,The Perks of Being a Wallflower,MOVIE,"Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love.",2012,PG-13,103,"['drama', 'romance']",tt1659337,8.0
tm43389,Rain Man,MOVIE,Selfish yuppie Charlie Babbitt's father left a fortune to his savant brother Raymond and a pittance to Charlie; they travel cross-country.,1988,R,133,['drama'],tt0095953,8.0
tm37899,Mea Maxima Culpa: Silence in the House of God,MOVIE,"Academy Award®–winning documentary filmmaker Alex Gibney (Taxi to the Dark Side) explores the charged issue of pedophilia in the Catholic Church, following a trail from the first known protest against clerical sexual abuse in the United States and all way to the Vatican.",2012,,106,['documentation'],tt2111478,8.0
tm244142,The Batman,MOVIE,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",2022,PG-13,176,"['thriller', 'crime', 'drama', 'scifi', 'action']",tt1877830,8.0
tm20341,"Rome, Open City",MOVIE,A realistic portrayal of the underground resistance in Italy in 1945. The film has strong impacting imagery with its mix of fiction and reality that strengthened Italian Neo-realism and the film industry.,1945,,103,"['drama', 'european', 'war', 'thriller']",tt0038890,8.0
tm181098,Moms Mabley,MOVIE,"A feature documentary about Jackie ""Moms"" Mabley, an African-American stand-up comic and show-biz pioneer who emerged from the Chitlin' Circuit of African-American Vaudeville to become a mainstream star. Once billed as ""The Funniest Woman in the World,"" Mabley pushed the boundaries of comedy by tackling topics such as gender, sex, and racism and performed up until her death in 1975. A true passion project for first-time director Whoopi Goldberg, the documentary shows Mabley's historical significance and profound influence as a performer vastly ahead of her time.",2013,,72,"['documentation', 'comedy']",tt2319863,8.0
ts20109,The Honourable Woman,SHOW,"Nessa Stein, the daughter of a Zionist arms procurer who as a child witnessed his assassination. Now an adult, Nessa inherits her father's company and changes course from supplying arms to laying data cabling networks between Israel and the West Bank. Her efforts to reconcile the Israelis and Palestinians lands her an appointment to the House of Lords and creates an international political maelstrom.",2014,,61,"['drama', 'war', 'thriller', 'european']",tt3024828,8.0
tm430038,Breslin and Hamill: Deadline Artists,MOVIE,"Directors Jonathan Alter, John Block and Steve McCarthy bring New York columnists Jimmy Breslin and Pete Hamill’s courageous writing to life, celebrating the acclaimed journalists and the city they loved.",2018,PG,106,['documentation'],tt9275202,8.0
tm47884,Through a Glass Darkly,MOVIE,"Karin hopes to recover from her recent stay at a mental hospital by spending the summer at her family's cottage on a tiny island. Her husband, Martin, cares for her but is frustrated by her physical withdrawal. Her younger brother, Minus, is confused by Karin's vulnerability and his own budding sexuality. Their father, David, cannot overcome his haughty remoteness. Beset by visions, Karin descends further into madness.",1961,,91,"['drama', 'european']",tt0055499,8.0
tm46815,La Notte,MOVIE,A day in the life of an unfaithful married couple and their steadily deteriorating relationship in Milan.,1961,,122,"['drama', 'european']",tt0054130,8.0
ts21320,Men of a Certain Age,SHOW,"Men of a Certain Age is an American comedy-drama television series, which premiered on TNT on December 7, 2009. The hour-long program stars Ray Romano, Andre Braugher and Scott Bakula as three best friends in their late forties dealing with the realities of middle age. It won a Peabody Award in 2010. On July 15, 2011, TNT cancelled the series after two seasons.",2009,TV-MA,43,"['drama', 'comedy']",tt1242441,8.0
ts251470,Somebody Somewhere,SHOW,"Sam is a true Kansan on the surface but beneath it all struggles to fit the hometown mold. As she grapples with loss and acceptance, singing is Sam’s saving grace and leads her on a journey to discover herself and a community of outsiders that don’t fit in but don’t give up, showing that finding your people, and finding your voice, is possible. Anywhere. Somewhere.",2022,TV-MA,26,"['comedy', 'drama']",tt12759100,8.0
ts20680,Profugos,SHOW,"Four men become fugitives after a failed drug deal, running from north to south of Chile.",2011,TV-MA,51,"['action', 'crime', 'drama', 'thriller']",tt1941928,8.0
tm108603,Ali: Fear Eats the Soul,MOVIE,"Emmi Kurowski, a cleaning lady, is lonely in her old age. Her husband died years ago, and her grown children offer little companionship. One night she goes to a bar frequented by Arab immigrants and strikes up a friendship with middle-aged mechanic Ali. Their relationship soon develops into something more, and Emmi's family and neighbors criticize their spontaneous marriage. Soon Emmi and Ali are forced to confront their own insecurities about their future.",1974,,93,"['romance', 'european', 'drama']",tt0071141,8.0
tm174079,"Paris, Texas",MOVIE,"A man wanders out of the desert not knowing who he is. His brother finds him, and helps to pull his memory back of the life he led before he walked out on his family and disappeared four years earlier.",1984,R,139,"['drama', 'european']",tt0087884,8.0
ts36879,Hard Knocks,SHOW,"An inside look at NFL training camps. From the top coaches to the rookies trying to make the team, Hard Knocks showcases what it takes to be in the NFL.",2001,,48,"['documentation', 'sport', 'reality']",tt1556084,8.0
tm86979,Chris Rock: Never Scared,MOVIE,"Chris Rock, the three-time Emmy Award-winner, comedian, actor, and host of HBO's acclaimed The Chris Show, stars in his fourth solo stand-up special for HBO, Chris Rock: Never Scared. Featuring his unique, insightful, and hilarious views on a host of social, political and, celebrity issues, Rock confirms his stature as the leading comic of our time.",2004,,80,"['comedy', 'documentation']",tt0405832,8.0
tm155112,Dances with Wolves,MOVIE,"Wounded Civil War soldier, John Dunbar tries to commit suicide—and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",1990,PG-13,181,"['western', 'drama']",tt0099348,8.0
tm38781,Wit,MOVIE,A renowned professor is forced to reassess her life when she is diagnosed with terminal ovarian cancer.,2001,PG-13,99,"['drama', 'documentation', 'european']",tt0243664,8.0
ts53163,Wasteland,SHOW,"When Hana Sikorova, mayor of a northern Bohemian village, stands up to a large coal mining concern that offers villagers large compensation in exchange for abandoning their houses built on land containing brown coal deposits, her fourteen year old daughter Misha disappears. The search for her daughter makes Hana suspicious of the whole community, after years of peaceful coexistence. Under the pressure of unfolding events, the community starts to fall apart and show its true face. Solving the mystery divides the story into several interweaving narratives that ultimately connect in unexpected ways.",2016,,57,"['thriller', 'drama', 'crime', 'european']",tt5459168,8.0
tm43342,Chris Rock: Bigger & Blacker,MOVIE,"Chris Rock brings his critically acclaimed brand of social commentary-themed humour to this HBO Special, extolling his razor-sharp wit and wisdom on such topics as gun control, President Clinton, homophobia, racism, black leaders and relationships.",1999,R,65,"['comedy', 'documentation']",tt0206636,8.0
ts296776,4th and Forever: Alcoa,SHOW,"In the middle of the COVID Pandemic, College and High School football players, their families and supporters try to continue with some semblance of normality.",2021,,31,['documentation'],tt14829576,8.0
tm51923,Donnie Darko,MOVIE,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a large bunny rabbit that manipulates him to commit a series of crimes.",2001,R,114,"['fantasy', 'drama', 'thriller', 'scifi']",tt0246578,8.0
ts300471,Looney Tunes Cartoons,SHOW,"A series of short form cartoons starring the iconic and beloved Looney Tunes characters. Bugs Bunny, Daffy Duck, Porky Pig and other marquee Looney Tunes characters are featured in their classic pairings in simple, gag-driven and visually vibrant stories.",2020,TV-PG,9,"['comedy', 'thriller', 'action', 'animation', 'family']",tt8543208,8.0
tm9427,The Stranger,MOVIE,"A well-off Indian family is paid an unexpected, and rather unwanted, visit by a man claiming to be the woman's long lost uncle. The initial suspicion with which they greet the man slowly dissolves as he regales them with stories of his travels, tales that are at odds with their conventional middle class perspective on the world.",1991,,114,"['drama', 'european']",tt0101279,8.0
tm370275,Jane Fonda in Five Acts,MOVIE,"Girl next door, activist, so-called traitor, fitness tycoon, Oscar winner: Jane Fonda has lived a life of controversy, tragedy and transformation – and she’s done it all in the public eye. An intimate look at one woman’s singular journey.",2018,PG-13,133,['documentation'],tt7689958,8.0
tm879229,Seneca,MOVIE,"A little story about making it big, natural disasters, and being a dad.",1998,,80,"['history', 'drama']",tt11892298,8.0
tm45508,Divorce Italian Style,MOVIE,"Ferdinando Cefalù is desperate to marry his cousin, Angela, but he is married to Rosalia and divorce is illegal in Italy. To get around the law, he tries to trick his wife into having an affair so he can catch her and murder her, as he knows he would be given a light sentence for killing an adulterous woman. He persuades a painter to lure his wife into an affair, but Rosalia proves to be more faithful than he expected.",1961,,101,"['comedy', 'european', 'drama', 'romance']",tt0055913,8.0
ts58408,I'm Sorry,SHOW,"Andrea is a seemingly confident comedy writer, wife and mom, who comically exposes her inner immaturity and neuroses through unexpected life situations.",2017,TV-MA,24,['comedy'],tt5987254,8.0
ts21561,"Harvey Birdman, Attorney at Law",SHOW,"Harvey Birdman, Attorney at Law features ex-superhero Harvey T. Birdman of Birdman and the Galaxy Trio as an attorney working for a law firm alongside other cartoon stars from 1960s and 1970s Hanna-Barbera cartoon series. Similarly, Harvey's clients are also primarily composed of characters taken from Hanna-Barbera cartoon series of the same era. Many of Birdman's nemeses featured in his former cartoon series also became attorneys, often representing the opposing side of a given case.",2000,TV-14,12,"['scifi', 'animation', 'comedy']",tt0294097,8.0
ts86524,The Shivering Truth,SHOW,"A miniature propulsive omnibus clusterbomb of painfully riotous daymares all dripping with the orange goo of dream logic. A series of loosely linked emotional parables about stories within tales that crawled out of the deepest caverns of your unconscious mind and became lovingly animated in breath-slapping stop motion - in other words, it is the truth.",2018,TV-MA,11,"['comedy', 'fantasy', 'horror', 'scifi', 'animation']",tt6905458,8.0
tm137144,The Testament of Dr. Mabuse,MOVIE,"After a detective is assaulted by thugs and placed in an asylum run by Professor Baum, he observes the professor's preoccupation with another patient, the criminal genius Dr. Mabuse the hypnotist. When Mabuse's notes are found to be connected with a rash of recent crimes, Commissioner Lohmann must determine how Mabuse is communicating with the criminals, despite conflicting reports on the doctor's whereabouts, and capture him for good.",1933,,122,"['crime', 'thriller', 'european', 'horror']",tt0023563,8.0
tm71078,Captains Courageous,MOVIE,"Harvey, the arrogant and spoiled son of an indulgent absentee-father, falls overboard from a transatlantic steamship and is rescued by a fishing vessel on the Grand Banks. Harvey fails to persuade them to take him ashore, nor convince the crew of his wealth. The captain offers him a low-paid job, until they return to port, as part of the crew that turns him into a mature, considerate young man.",1937,G,115,"['drama', 'family']",tt0028691,8.0
tm239091,Blade Runner 2049,MOVIE,"Thirty years after the events of the first film, a new blade runner, LAPD Officer K, unearths a long-buried secret that has the potential to plunge what's left of society into chaos. K's discovery leads him on a quest to find Rick Deckard, a former LAPD blade runner who has been missing for 30 years.",2017,R,164,"['scifi', 'thriller', 'action', 'drama']",tt1856101,8.0
tm402215,Top Science Stories Of 2016,MOVIE,"From the detection of gravitational waves generated in space over a billion years  ago, to discoveries in genetics here on Earth, we've collected the most compelling science breakthroughs and advances of 2016.",2016,,55,['documentation'],tt6964170,8.0
tm37446,Rio Bravo,MOVIE,"The sheriff of a small town in southwest Texas must keep custody of a murderer whose brother, a powerful rancher, is trying to help him escape. After a friend is killed trying to muster support for him, he and his deputies - a disgraced drunk and a cantankerous old cripple - must find a way to hold out against the rancher's hired guns until the marshal arrives. In the meantime, matters are complicated by the presence of a young gunslinger - and a mysterious beauty who just came in on the last stagecoach.",1959,,141,"['western', 'drama', 'action']",tt0053221,8.0
tm14994,Monterey Pop,MOVIE,"Featuring performances by popular artists of the 1960s, this concert film highlights the music of the 1967 California festival. Although not all musicians who performed at the Monterey Pop Festival are on film, some of the notable acts include the Mamas and the Papas, Simon & Garfunkel, Jefferson Airplane, the Who, Otis Redding, and the Jimi Hendrix Experience. Hendrix's post-performance antics -- lighting a guitar on fire, breaking it and tossing a part into the audience -- are captured.",1968,,80,"['music', 'documentation', 'history']",tt0064689,8.0
tm60015,Limelight,MOVIE,A fading music hall comedian tries to help a despondent ballet dancer learn to walk and to again feel confident about life.,1952,G,137,"['romance', 'drama', 'music']",tt0044837,8.0
tm105539,Secrets & Lies,MOVIE,"With both her adoptive parents now dead, a black optometrist decides to make contact with her birth mother, but is shocked to find out that she is white.",1996,R,142,"['drama', 'comedy']",tt0117589,8.0
tm1117330,Juice WRLD: Into the Abyss,MOVIE,An intimate and often eye-opening exploration of the life and all-too-short career of wunderkind rapper Juice WRLD.,2021,,115,"['documentation', 'music']",tt15168124,8.0
tm9997,What Ever Happened to Baby Jane?,MOVIE,"Two aging film actresses live as virtual recluses in an old Hollywood mansion. Jane Hudson, a successful child star, cares for her crippled sister Blanche, whose career in later years eclipsed that of Jane. Now the two live together, their relationship affected by simmering subconscious thoughts of mutual envy, hate and revenge.",1962,,135,"['drama', 'thriller', 'horror']",tt0056687,8.0
tm440581,At the Heart of Gold: Inside the USA Gymnastics Scandal,MOVIE,"A look inside the USA gymnastics sexual abuse scandal that shook the sports world in 2017 depicting a landscape in which women spend their youth seeking victory on a world stage, juxtaposed against a culture where abuse prevails and lives are damaged forever.",2019,PG-13,88,"['documentation', 'crime', 'sport']",tt8299654,8.0
tm660,8½,MOVIE,"Guido Anselmi, a film director, finds himself creatively barren at the peak of his career. Urged by his doctors to rest, Anselmi heads for a luxurious resort, but a sorry group gathers—his producer, staff, actors, wife, mistress, and relatives—each one begging him to get on with the show. In retreat from their dependency, he fantasizes about past women and dreams of his childhood.",1963,,138,"['fantasy', 'european', 'drama']",tt0056801,8.0
ts20962,Sealab 2021,SHOW,"The year is 2021. Deep below the ocean's surface, looms a vast, magnificently high-tech compound: Sealab. A multi-national scientific station with an annual budget in the trillions, manned by a motley collection of malcontents and screw-ups who were unfit for work in the private sector. They really don't get any research done, but instead spend their time bickering among themselves or just plain goofing off. The crew have manipulated their luckless leader, Captain Murphy, into submission, and are content to ride the government clock, raking in fat, hazardous-duty paychecks.",2000,TV-14,11,"['comedy', 'scifi', 'animation']",tt0278877,7.9
tm140029,Kiki's Delivery Service,MOVIE,"A young witch, on her mandatory year of independent life, finds fitting into a new community difficult while she supports herself by running an air courier service.",1989,G,99,"['fantasy', 'animation', 'family', 'drama']",tt0097814,7.9
ts34950,KILL la KILL,SHOW,"Honnouji Academy is forcefully ruled by the iron-fisted control of its student council and its president, Satsuki Kiryuuin. Transfer student, Ryuuko Matoi, arrives on campus carrying a giant sword, that is actually half of a scissor. She is looking for the woman who holds the other half of her sword who killed her father. It is said that Satsuki Kiryuuin knows the identity of the killer but when Ryuuko confronts her she is beaten by the student council and their powerful ""goku uniforms"" whom she cannot match in strength. However, once Ryuuko receives her own ""Kamui"" by the name of Senketsu , the odds are lifted in her favor.",2013,TV-MA,25,"['action', 'scifi', 'fantasy', 'animation', 'comedy', 'drama']",tt3114390,7.9
tm185943,Onibaba,MOVIE,"While her son, Kichi, is away at war, a woman and her daughter-in-law survive by killing samurai who stray into their swamp, then selling whatever valuables they find. Both are devastated when they learn that Kichi has died, but his wife soon begins an affair with a neighbor who survived the war, Hachi. The mother disapproves and, when she can't steal Hachi for herself, tries to scare her daughter-in-law with a mysterious mask from a dead samurai.",1964,NC-17,102,"['horror', 'drama', 'thriller']",tt0058430,7.9
tm70261,The Elephant God,MOVIE,"Set in the holy city of Benares, this is the second film about the detective Feluda, in which he goes for a holiday along with his cousin, Topshe and his friend, Lalmohan Ganguly. But the theft of a priceless deity of Lord Ganesh (the Elephant God) from a local household forces him to investigate.",1979,,120,"['family', 'thriller', 'action', 'crime']",tt0077775,7.9
ts58311,C.B. Strike,SHOW,"A war veteran turned private detective operates out of a tiny office in London’s Denmark Street. Although wounded both physically and psychologically, his unique insight and background as a military police investigator prove crucial in solving complex crimes that have baffled the police. Based on the bestselling novels written by J.K. Rowling under the pseudonym Robert Galbraith.",2017,TV-MA,60,"['drama', 'thriller', 'crime']",tt4276618,7.9
tm163261,Of Mice and Men,MOVIE,An intellectually disabled giant and his level headed guardian find work at a sadistic cowboy's ranch in depression era America.,1939,PG,106,['drama'],tt0031742,7.9
tm119413,Dont Look Back,MOVIE,"In this wildly entertaining vision of one of the twentieth century’s greatest artists, Bob Dylan is surrounded by teen fans, gets into heated philosophical jousts with journalists, and kicks back with fellow musicians Joan Baez, Donovan, and Alan Price.",1967,,96,"['documentation', 'music']",tt0061589,7.9
tm49432,Marina Abramović: The Artist Is Present,MOVIE,Performance artist Marina Abramovic prepares for a major retrospective of her work at the Museum of Modern Art in New York.,2012,,106,"['documentation', 'history']",tt2073029,7.9
ts22230,"Scooby-Doo, Where Are You!",SHOW,"Fred, Daphne, Velma, Shaggy, and the talking dog, Scooby-Doo, travel on the Mystery Machine van, in search of weird mysteries to solve.",1969,TV-G,23,"['animation', 'comedy', 'crime', 'family']",tt0063950,7.9
tm72662,"Now, Voyager",MOVIE,A woman suffers a nervous breakdown and an oppressive mother before being freed by the love of a man she meets on a cruise.,1942,,117,"['drama', 'romance']",tt0035140,7.9
tm187689,Amarcord,MOVIE,"In an Italian seaside town, young Titta gets into trouble with his friends and watches various local eccentrics as they engage in often absurd behavior. Frequently clashing with his stern father and defended by his doting mother, Titta witnesses the actions of a wide range of characters, from his extended family to Fascist loyalists to sensual women, with certain moments shifting into fantastical scenarios.",1973,R,123,"['drama', 'european', 'romance', 'comedy', 'family']",tt4523708,7.9
tm156864,The Normal Heart,MOVIE,"The story of the onset of the HIV-AIDS crisis in New York City in the early 1980s, taking an unflinching look at the nation's sexual politics as gay activists and their allies in the medical community fight to expose the truth about the burgeoning epidemic to a city and nation in denial.",2014,NC-17,132,"['drama', 'history', 'romance']",tt1684226,7.9
tm191013,Boogie Nights,MOVIE,"Set in 1977, back when sex was safe, pleasure was a business and business was booming, idealistic porn producer Jack Horner aspires to elevate his craft to an art form. Horner discovers Eddie Adams, a hot young talent working as a busboy in a nightclub, and welcomes him into the extended family of movie-makers, misfits and hangers-on that are always around. Adams' rise from nobody to a celebrity adult entertainer is meteoric, and soon the whole world seems to know his porn alter ego, ""Dirk Diggler"". Now, when disco and drugs are in vogue, fashion is in flux and the party never seems to stop, Adams' dreams of turning sex into stardom are about to collide with cold, hard reality.",1997,R,156,['drama'],tt0118749,7.9
tm124683,Tampopo,MOVIE,"In this humorous paean to the joys of food, a pair of truck drivers happen onto a decrepit roadside shop selling ramen noodles. The widowed owner, Tampopo, begs them to help her turn her establishment into a paragon of the ""art of noodle-soup making"". Interspersed are vignettes about the importance of food to different aspects of human life.",1985,,115,['comedy'],tt0092048,7.9
tm63441,Life of Pi,MOVIE,"The story of an Indian boy named Pi, a zookeeper's son who finds himself in the company of a hyena, zebra, orangutan, and a Bengal tiger after a shipwreck sets them adrift in the Pacific Ocean.",2012,PG,127,"['drama', 'fantasy']",tt0454876,7.9
tm183324,Kwaidan,MOVIE,"Taking its title from an archaic Japanese word meaning ""ghost story,"" this anthology adapts four folk tales. A penniless samurai marries for money with tragic results. A man stranded in a blizzard is saved by Yuki the Snow Maiden, but his rescue comes at a cost. Blind musician Hoichi is forced to perform for an audience of ghosts. An author relates the story of a samurai who sees another warrior's reflection in his teacup.",1964,,183,"['fantasy', 'drama', 'horror']",tt0058279,7.9
ts21526,How to Make It in America,SHOW,"Trying to make a name for themselves in New York's competitive fashion scene, Ben Epstein and his friend and business partner Cam Calderon use their street knowledge and connections to bring their ambitions to fruition. With the help of Cam's cousin Rene, who is trying to market his own high-energy drink, and their well-connected friend Domingo, the burgeoning entrepreneurs set out to make it big, encountering obstacles along the way that will require all their ingenuity to overcome.",2010,TV-MA,28,"['comedy', 'drama']",tt1299365,7.9
ts26966,On Death Row,SHOW,A two part series on an inside look at a maximum security prison in Texas featuring interviews with death row inmates.,2012,TV-14,49,"['documentation', 'drama', 'horror']",tt8260704,7.9
tm185476,Whoopi Goldberg: Back to Broadway,MOVIE,"Twenty years before this video was produced, comedian Whoopi Goldberg took Broadway by storm in a one-woman show that established her as one of the wittiest, finest performers of her generation. The groundbreaking comic returns to the Great White Way in this HBO special that has her revisiting some of her earlier characters, such as the belly-aching druggie Fontaine, as well as new avatars such as Lurleen, a Southern belle facing menopause.",2005,,88,"['comedy', 'documentation']",tt0455230,7.9
tm133505,Elevator to the Gallows,MOVIE,"A self-assured businessman murders his employer, the husband of his mistress, which unintentionally provokes an ill-fated chain of events.",1958,,91,"['drama', 'thriller', 'european', 'crime']",tt0051378,7.9
ts87071,Success,SHOW,Follow the intertwining stories of four strangers who are bound together by a violent event.,2019,,51,"['drama', 'crime']",tt0405598,7.9
ts227727,Our Flag Means Death,SHOW,The year is 1717. Wealthy landowner Stede Bonnet has a midlife crisis and decides to blow up his cushy life to become a pirate. It does not go well. Based on a true story.,2022,TV-MA,29,"['comedy', 'history', 'romance', 'action', 'drama']",tt11000902,7.9
ts7916,Epitaphs,SHOW,"Epitafios is a 2004 13-episode, Argentinian crime fiction TV mini-series with the tagline: El Final Está Escrito ... The End Is Written. The series, which takes place in an unnamed South American city, was shot in Buenos Aires.

The series was produced by HBO Latin America and Argentinian TV/film company Pol-Ka Producciones. It was written by Marcelo Slavich and Walter Slavich and directed by Alberto Lecchi and Jorge Nisco. Although all of the actors were Argentinian, a neutral Spanish was used instead of the local Rioplatense Spanish, avoiding colloquialisms such as the local vos in favor of the more common tú.

The series debuted in Australia on SBS in May 2007 under the title If The Dead Could Speak. It premiered in Poland on Cinemax on November 6, 2008. In Germany, it premiered on November 6, 2009 on pay TV channel FOX under the title Epitafios - Tod Ist Die Antwort.",2004,TV-MA,47,"['crime', 'thriller', 'drama', 'horror']",tt0423646,7.9
tm363512,Robin Williams: Come Inside My Mind,MOVIE,"A funny, intimate and heartbreaking portrait of one of the world’s most beloved and inventive comedians, Robin Williams, told largely through his own words. Celebrates what he brought to comedy and to the culture at large, from the wild days of late-1970s L.A. to his death in 2014.",2018,,116,"['comedy', 'documentation']",tt7689966,7.9
tm171134,Triangle: Remembering the Fire,MOVIE,"On March 25, 1911, a catastrophic fire broke out at the Triangle Waist Company in New York City. Trapped inside the upper floors of a ten-story building, 146 workers - mostly young immigrant women and teenage girls - were burned alive or forced to jump to their deaths to escape an inferno that consumed the factory in just 18 minutes. It was the worst disaster at a workplace in New York State until 9/11. The tragedy changed the course of history, paving the way for government to represent working people, not just business, for the first time, and helped an emerging American middle class to live the American Dream.",2011,,40,['documentation'],tt1866282,7.9
tm106134,The Earrings of Madame de...,MOVIE,"In France of the late 19th century, the wife of a wealthy general, the Countess Louise, sells the earrings her husband gave her on their wedding day to pay off debts; she claims to have lost them. Her husband quickly learns of the deceit, which is the beginning of many tragic misunderstandings, all involving the earrings, the general, the countess, & her new lover, the Italian Baron Donati.",1953,,105,"['drama', 'european', 'romance']",tt0046022,7.9
tm267247,Bright Lights: Starring Carrie Fisher and Debbie Reynolds,MOVIE,"An intimate portrait of Hollywood royalty featuring Debbie Reynolds, Todd Fisher, and Carrie Fisher.",2017,,95,['documentation'],tt6301006,7.9
ts21745,Reno 911!,SHOW,"This partially unscripted comedy brings viewers into the squad car as incompetent officers swing into action, answering 911 calls about everything from speeding violations and prostitution to staking out a drug den. Within each episode, viewers catch a ""fly on the wall"" glimpse of the cops' often politically incorrect opinions, ranging from their personal feelings to professional critiques of their colleagues.",2003,TV-14,20,"['comedy', 'crime']",tt0370194,7.9
